id	name	barcode	instr_id	instrument_name	state	created_by	created_at
1291	130125_SN804_0105_BC1K3KACXX	C1K3K_fail	18186	h804	Failed	24	2013-01-25 17:33:03-05
1282	130118_h239_0170_BC1JR4ACXX	C1JR4	8942	h239	Completed	24	2013-01-21 12:52:54-05
1283	130118_h239_0169_AC1FM0ACXX	C1FM	8942	h239	Completed	24	2013-01-21 12:56:40-05
1285	130116_h803_0107_AC1FYNACXX	C1FYN	18188	h803	Completed	24	2013-01-21 13:05:28-05
1284	130116_h803_0108_BC1K2TACXX	C1K2T	18188	h803	Completed	24	2013-01-21 13:02:20-05
1292	130125_M00146_0011_000000000-A29LU	A29LU	28979	m146	Completed	24	2013-01-28 10:10:59-05
1299	130206_h239_0174_AC1LB9ACXX	C1LB9	8942	h239	Completed	24	2013-02-06 14:03:56-05
1306	130208_h803_0110_AC0MYDACXX	C0MYD	18188	h803	Completed	24	2013-02-08 14:31:45-05
1307	130208_h803_0111_BD1LBCACXX	D1LBC	18188	h803	Completed	24	2013-02-08 14:41:44-05
1298	130201_M00753_0033_000000000-A2BA3	A2BA3	55199	m753	Completed	24	2013-02-05 17:04:16-05
1287	130122_SN801_0094_AC1KW7ACXX	C1KW7	18185	h801	Completed	24	2013-01-23 09:56:38-05
1288	130122_SN801_0095_BD1N56ACXX	D1N56	18185	h801	Completed	24	2013-01-23 09:58:59-05
1297	02012013-1	99WH3	29441	it1	Completed	38	2013-02-05 11:12:12-05
1301	130131_M00753_0032_000000000-A2G5Y	A2G5Y	55199	m753	Completed	24	2013-02-06 14:15:09-05
1302	130201_SN1068_0107_AC1FNUACXX	C1FNU	29090	h1068	Failed	24	2013-02-07 10:39:44-05
1304	02072013-1_fail	1I9K5_fail	29441	it1	Failed	38	2013-02-08 10:52:06-05
1315	130215_SN1068_0109_AC1L7LACXX	C1L7L	29090	h1068	Failed	24	2013-02-15 14:24:46-05
1308	02072013-1_fail_2	1I9K5_fail_2	29441	it1	Failed	38	2013-02-12 11:29:17-05
1312	120113_h203_0139_AC0C3JACXX	C0C3J	8940	h203	Completed	24	2013-02-13 15:24:55-05
1313	130212_SN203_0171_BD1PP9ACXX	D1PP9	8940	h203	Completed	24	2013-02-14 10:31:08-05
1316	130215_SN1068_0110_BD1RT7ACXX	D1RT7	29090	h1068	Completed	24	2013-02-15 14:33:04-05
1317	130214_SN801_0098_BD1RRHACXX	D1RRH	18185	h801	Completed	24	2013-02-15 14:35:42-05
1289	130124_SN802_0103_BC0M4GACXX	C0M4G	18187	h802	Completed	24	2013-01-24 15:47:11-05
1311	02072013-2	15QLS	29441	it1	Completed	38	2013-02-13 10:06:03-05
1293	130129_h803_0109_BC1K3KACXX	C1K3K	18188	h803	Completed	24	2013-01-31 10:10:40-05
1295	130131_SN7001179_0106_BD1NLRACXX	D1NLR	44518	h1179	Completed	24	2013-02-01 12:13:18-05
1296	130131_SN7001179_0105_AC1K63ACXX	C1K63	44518	h1179	Completed	24	2013-02-01 12:18:04-05
1300	130206_h239_0175_BD1NC3ACXX	D1NC3	8942	h239	Failed	24	2013-02-06 14:12:14-05
1303	121129_h803_0105_BD1LCNACXX	D1LCN	18188	h803	Completed	38	2013-02-07 12:27:31-05
1305	130208_M00753_0034_000000000-A2BA5	A2BA5	55199	m753	Completed	24	2013-02-08 14:25:20-05
1314	130211_M00753_0035_000000000-A17U1	A17U1	55199	m753	Completed	24	2013-02-14 10:35:42-05
1318	130217_M00753_0036_000000000-A2F2M	A2F2M	55199	m753	Completed	24	2013-02-20 09:29:34-05
1320	120201_h1068_0077_AD0DDLACXX	D0DDL	29090	h1068	Completed	24	2013-02-20 16:04:29-05
1322	130129_SN203_0170_AD1PRDACXX	D1PRD	8940	h203	Completed	24	2013-02-20 17:17:24-05
1323	02222013-1	JUCOA	29441	it1	Completed	38	2013-02-22 16:28:05-05
1294	130129_SN203_0170_AD1PRDACXX_fail	D1PRD_fail	8940	h203	Failed	24	2013-02-01 11:35:34-05
1321	130129_SN203_0170_AD1PRDACXX_fail_2	D1PRD_fail_2	8940	h203	Failed	24	2013-02-20 17:13:22-05
1346	130314_SN7001205_0132_AH052WADXX_fail	H052W_fail	49099	h1205	Failed	24	2013-03-20 09:28:11-04
1310	130207_SN802_0104_BC18J1ACXX_fail	C18J1_fail	18187	h802	Failed	38	2013-02-12 14:54:58-05
1319	130219_SN7001179_0107_AH05K1ADXX	H05K1	44518	h1179	Completed	24	2013-02-20 09:31:09-05
1325	130226_SN804_0108_BD1RPDACXX	D1RPD	18186	h804	Completed	24	2013-03-04 09:55:35-05
1327	130226_h803_0114_BC1MV5ACXX	C1MV5	18188	h803	Completed	24	2013-03-04 12:59:59-05
1329	130221_SN802_0105_AC1MVPACXX	C1MVP	18187	h802	Completed	24	2013-03-04 15:36:34-05
1333	130222_h239_0178_BD1R1TACXX	D1R1T	8942	h239	Completed	24	2013-03-04 16:24:14-05
1353	130320_M00146_0017_000000000-A2WR5	A2WR5	28979	m146	Failed	24	2013-03-27 10:46:53-04
1643	131108_h239_0215_BC345VACXX	C345V	8942	h239	Running	24	2013-11-13 16:31:58-05
1347	130314_SN7001205_0132_AH052WADXX	H052W	49099	h1205	Completed	24	2013-03-20 09:37:36-04
1354	130319_SN801_0101_AC1G6KACXX	C1G6K_fail	18185	h801	Failed	24	2013-03-27 11:28:17-04
1335	130306_SN802_0106_BC1RB7ACXX	C1RB7	18187	h802	Completed	24	2013-03-06 15:26:11-05
1330	130228_SN801_0100_BD1RPPACXX	D1RPP	18185	h801	Completed	24	2013-03-04 15:44:03-05
1328	130228_SN203_0172_AC1KNBACXX	C1KN	8940	h203	Completed	24	2013-03-04 15:27:50-05
1331	130228_SN801_0099_AC1FMVACXX	C1FMV	18185	h801	Completed	24	2013-03-04 15:55:02-05
1332	130228_SN203_0173_BD1RPAACXX	D1RP	8940	h203	Completed	24	2013-03-04 16:19:47-05
1334	130222_h239_0177_AC1N1LACXX	C1N1L	8942	h239	Completed	24	2013-03-04 16:28:51-05
1336	03122012-1	K3CFC	29441	it1	Completed	38	2013-03-12 15:25:13-04
1337	03142013-1	MCAXC	29441	it1	Completed	38	2013-03-14 15:30:56-04
1360	03282013-2	2612Y	29441	it1	Failed	38	2013-04-01 10:40:22-04
1309	02072013-1_fail_3	1I9K5_fail_3	29441	it1	Completed	38	2013-02-12 11:33:30-05
1340	130312_h239_0179_BC1K3VACXX_fail	C1K3V_fail	8942	h239	Failed	24	2013-03-15 09:49:16-04
1365	04032013_SL_1	EY6L5	29441	it1	Completed	38	2013-04-04 10:29:17-04
1344	03142013-2	MYR0H	29441	it1	Completed	38	2013-03-15 18:09:57-04
1339	130311_M00146_0015_000000000-A2NWT	A2NWT	28979	m146	Completed	24	2013-03-14 17:01:14-04
1338	130313_M00146_0016_000000000-A2YPL	A2YPL	28979	m146	Completed	24	2013-03-14 16:41:08-04
1341	130313_SN203_0174_AC1TYYACXX	C1TYY	8940	h203	Completed	24	2013-03-15 09:54:39-04
1345	130314_SN7001205_0133_BH076WADXX	H076W	49099	h1205	Completed	24	2013-03-19 17:08:51-04
1523	130724_h803_0133_AD2A2CACXX	D2A2C	18188	h803	Completed	24	2013-08-07 15:48:53-04
1349	130319_M00753_0047_000000000-A2WWL	A2WWL	55199	m753	Completed	24	2013-03-20 12:34:34-04
1351	03252013-1	DLL6N	29441	it1	Completed	38	2013-03-25 15:56:41-04
1352	03252013-2	D729O	29441	it1	Completed	38	2013-03-26 12:13:23-04
1358	03282013-1	2KKZX	29441	it1	Completed	38	2013-03-28 15:17:13-04
1359	130328_M00753_0048_000000000-A2WK1	A2WK1	55199	m753	Completed	24	2013-03-28 16:38:26-04
1363	02072013-1	1I9K5	29441	it1	Completed	38	2013-04-03 08:50:58-04
1364	130402_M00146_0018_000000000-A2WMR	A2WMR	28979	m146	Completed	24	2013-04-03 11:08:27-04
1366	04032013_SL_2	FLNO2	29441	it1	Completed	38	2013-04-04 11:29:59-04
1368	04052013-1_SL	A8YZ7	29441	it1	Completed	38	2013-04-08 11:15:56-04
1369	04052013-2_SL	GU8TA	29441	it1	Completed	38	2013-04-08 11:21:16-04
1372	130405_M00146_0019_000000000-A2TCV	A2TCV	28979	m146	Completed	24	2013-04-08 13:48:12-04
1367	130403_SN7001205_0134_AH06T4ADXX	H06T4	49099	h1205	Completed	24	2013-04-05 09:41:17-04
1556	130903_h803_0139_BC2FCGACXX	C2FCG_1	18188	h803	Completed	24	2013-09-04 10:10:39-04
1373	130408_SN804_0110_AD1VFBACXX_fail	D1VFB_fail	18186	h804	Failed	24	2013-04-09 10:07:28-04
1356	130322_SN804_0109_AC1TV8ACXX	C1TV8	18186	h804	Completed	24	2013-03-27 12:09:48-04
1350	130319_SN802_0107_AD1NFYACXX	D1NFY	18187	h802	Completed	24	2013-03-21 11:39:40-04
1376	130312_h239_0179_BC1K3VACXX	C1K3V	8942	h239	Completed	24	2013-04-10 14:05:27-04
1612	131022_h239_0213_AC2RREACXX	C2RRE	8942	h239	Running	77	2013-10-23 10:00:12-04
1626	131101_SN801_0136_AC2RFCACXX	C2RFC	18185	h801	Running	77	2013-11-01 14:41:46-04
1371	130404_SN802_0108_AC1TUBACXX	C1TUB	18187	h802	Completed	24	2013-04-08 13:46:03-04
1597	131008_SN804_0133_AC2RRHACXX	C2RRH	18186	h804	Completed	77	2013-10-08 15:16:10-04
1394	120920_h803_0096_AD1820ACXX	D1820	18188	h803	Completed	24	2013-04-24 10:41:51-04
1381	130411_SN203_0176_AC079MACXX	C079M	8940	h203	Completed	24	2013-04-12 15:31:36-04
1392	130416_SN7001179_0112_BC0J2CACXX_fail	C0J2C_fail	44518	h1179	Failed	24	2013-04-23 10:12:15-04
1357	130320_SN7001179_0109_BC1G6KACXX	C1G6K	44518	h1179	Completed	24	2013-03-28 09:59:03-04
1398	IT2-3-KRAS_04222013_OT2	NLUTD	116125	it2	Failed	38	2013-05-02 10:00:33-04
1524	130807_SN801_0120_AC2AFBACXX	C2AFB	18185	h801	Completed	24	2013-08-07 16:31:44-04
1557	130904_h803_0141_AC2D0JACXX	C2D0J_1	18188	h803	Completed	24	2013-09-04 16:22:57-04
1613	131022_M00753_0060_000000000-A37A3	A37A3	55199	m753	Completed	57	2013-10-23 15:34:31-04
1627	131031_SN7001205_0189_AC2RRBACXX	C2RRB	49099	h1205	Running	77	2013-11-01 15:50:10-04
1396	130416_SN7001179_0112_BC0J2CACXX	C0J2C	44518	h1179	Completed	24	2013-04-25 12:59:25-04
1386	130419_SN801_0105_AC0GL7ACXX	C0GL7	18185	h801	Completed	24	2013-04-22 09:00:03-04
1598	131008_SN804_0134_BC2R87ACXX	C2R87	18186	h804	Completed	77	2013-10-08 15:34:04-04
1370	130405_h239_0180_BC24H7ACXX	C24H7	8942	h239	Failed	24	2013-04-08 13:29:33-04
1411	130430_SN7001179_0115_BD24W5ACXX	D24W5	44518	h1179	Failed	24	2013-05-07 16:24:07-04
1525	130807_SN801_0121_BD290YACXX	D290Y	18185	h801	Completed	24	2013-08-07 16:39:09-04
1558	130904_SN1080_0147_AC2D64ACXX	C2D64	29089	h1080	Completed	24	2013-09-04 16:34:04-04
1599	131009_SN203_0200_BC2PRPACXX	C2PRP	8940	h203	Completed	24	2013-10-10 11:02:51-04
1614	131022_M00146_0030_000000000-A3785	A3785	28979	m146	Completed	57	2013-10-23 15:51:41-04
1416	130501_SN802_0110_AC1TYRACXX	C1TYR	18187	h802	Failed	24	2013-05-09 09:54:16-04
1628	131031_SN7001205_0190_BC2PA3ACXX	C2PA3	49099	h1205	Running	77	2013-11-01 15:52:42-04
1374	130409_SN7001179_0110_AC1RCLACXX	C1RCL	44518	h1179	Completed	24	2013-04-10 10:20:53-04
1375	130410_h803_0117_BC0MWJACXX	C0MWJ	18188	h803	Completed	24	2013-04-10 10:31:02-04
1380	130411_SN801_0104_BC0K19ACXX	C0K19	18185	h801	Completed	24	2013-04-12 10:58:10-04
1382	130412_SN802_0109_BC1TURACXX	C1TUR	18187	h802	Completed	24	2013-04-12 16:00:56-04
1393	130417_h239_0182_BC25NHACXX	C25NH	8942	h239	Completed	24	2013-04-23 10:21:25-04
1391	130417_h239_0181_AC0M4LACXX	C0M4L	8942	h239	Completed	24	2013-04-22 09:58:52-04
1377	130408_SN804_0110_AD1VFBACXX	D1VFB	18186	h804	Completed	24	2013-04-10 16:32:00-04
1389	130418_SN804_0111_BC25N7ACXX	C25N7	18186	h804	Completed	24	2013-04-22 09:26:44-04
1388	130418_SN7001205_0137_AH085YADXX	H085Y	49099	h1205	Completed	24	2013-04-22 09:10:50-04
1390	130420_SN7001205_0139_AH0EM6ADXX	H0EM6	49099	h1205	Completed	24	2013-04-22 09:52:11-04
1395	130423_SN7001205_0140_AH0A1AADXX	H0A1A	49099	h1205	Completed	24	2013-04-24 12:06:22-04
1413	130508_SN7001205_0150_BH0CAPADXX	H0CAP	49099	h1205	Completed	24	2013-05-09 09:34:39-04
1407	130507_SN7001205_0148_BH0CAYADXX	H0CAY	49099	h1205	Completed	24	2013-05-07 13:45:49-04
1406	130507_SN7001205_0147_AH0EMBADXX	H0EMB	49099	h1205	Completed	24	2013-05-07 13:39:39-04
1412	130508_SN7001205_0149_AH09U4ADXX	H09U4	49099	h1205	Completed	24	2013-05-09 09:22:27-04
1355	130321_SN203_0175_AC1MWPACXX	C1MWP	8940	h203	Completed	24	2013-03-27 12:04:57-04
1362	130328_SN801_0102_BD1W0DACXX	D1W0D	18185	h801	Completed	24	2013-04-02 12:59:02-04
1414	130507_h239_0184_BC1MW6ACXX	C1MW6	8942	h239	Failed	24	2013-05-09 09:44:12-04
1361	130328_h803_0115_AD1VDLACXX	D1VDL	18188	h803	Completed	24	2013-04-02 12:03:33-04
1379	04102013-2_SL	OKGU4	29441	it1	Completed	38	2013-04-11 13:11:33-04
1378	04102013-1_SL	8YLPB	29441	it1	Completed	38	2013-04-11 11:56:20-04
1385	04172013-2_SL	SBBDM	29441	it1	Completed	38	2013-04-18 10:12:46-04
1384	04172013-1_SL	CPF71	29441	it1	Completed	38	2013-04-18 10:04:46-04
1383	130417_M00146_0021_000000000-A2WDF	A2WDF	28979	m146	Completed	24	2013-04-17 16:06:00-04
1387	130412_M00146_0020_000000000-A354A	A354A	28979	m146	Completed	24	2013-04-22 09:07:54-04
1397	IT2-2-Ion_PGM_E_coli_DH10B_Control_200	GWGQP	116125	it2	Completed	38	2013-05-02 09:58:56-04
1403	130425_M00753_0049_000000000-A2WHA	A2WHA	55199	m753	Completed	24	2013-05-07 11:24:44-04
1409	130429_M00753_0050_000000000-A39VP	A39VP	55199	m753	Completed	24	2013-05-07 15:49:08-04
1600	131009_SN203_0199_AC2UNJACXX	C2UNJ	8940	h203	Running	24	2013-10-10 16:47:25-04
1559	130904_SN1080_0148_BC2FC4ACXX	C2FC4	29089	h1080	Completed	24	2013-09-04 16:40:23-04
1526	130808_h803_0134_AC2JRRACXX	C2JRR	18188	h803	Completed	77	2013-08-09 10:21:44-04
1424	130502_SN804_0112_AC258RACXX	C258R	18186	h804	Completed	24	2013-05-16 11:43:03-04
1615	131025_SN203_0202_BC2UV8ACXX	C2UV8	8940	h203	Running	77	2013-10-25 15:34:05-04
1629	131030_SN804_0139_AC2RMMACXX	C2RMM	18186	h804	Running	77	2013-11-01 16:17:26-04
1418	130430_h803_0119_BD1V7HACXX	D1V7H	18188	h803	Failed	24	2013-05-09 11:34:55-04
1427	05162013-1_SL	K8GGM	29441	it1	Completed	38	2013-05-17 10:50:03-04
1428	05162013-2_SL	OCTV7	29441	it1	Completed	38	2013-05-17 11:08:45-04
1408	130503_SN801_0107_BD26M0ACXX	D26M0	18185	h801	Completed	24	2013-05-07 14:36:08-04
1401	130504_SN7001205_0146_BH0885ADXX	H0885	49099	h1205	Completed	24	2013-05-06 13:40:53-04
1400	130502_SN7001205_0144_BH0J6FADXX	H0J6F	49099	h1205	Completed	24	2013-05-06 13:35:11-04
1399	130502_SN7001205_0143_AH0CB1ADXX	H0CB1	49099	h1205	Completed	24	2013-05-06 13:27:56-04
1402	130504_SN7001205_0145_AH0EMDADXX	H0EMD	49099	h1205	Completed	24	2013-05-06 13:41:48-04
1404	130430_SN7001179_0114_AC0K2RACXX	C0K2R	44518	h1179	Completed	24	2013-05-07 11:51:59-04
1405	130430_h803_0118_AC25HPACXX	C25HP	18188	h803	Completed	24	2013-05-07 12:59:57-04
1632	131029_M00146_0033_000000000-A42TP	A42TP	28979	m146	Running	24	2013-11-08 13:37:15-05
1560	130905_SN801_0127_BC2ENEACXX	C2ENE	18185	h801	Completed	24	2013-09-06 14:45:40-04
1410	130502_SN804_0113_BD275CACXX	D275C	18186	h804	Completed	24	2013-05-07 16:05:22-04
1527	130808_h803_0135_BD2DYKACXX	D2DYK	18188	h803	Completed	77	2013-08-09 10:49:29-04
1417	130502_SN802_0112_AC1JYKACXX	C1JYK	18187	h802	Completed	24	2013-05-09 09:57:16-04
1421	130508_SN203_0178_BD1NR6ACXX	D1NR6	8940	h203	Completed	77	2013-05-10 11:26:15-04
1420	130508_SN203_0177_AC1LMEACXX	C1LME	8940	h203	Completed	24	2013-05-10 11:14:30-04
1415	130507_h239_0183_AD2755ACXX	D2755	8942	h239	Completed	24	2013-05-09 09:47:47-04
1419	130501_SN802_0111_BD2779ACXX	D2779	18187	h802	Completed	24	2013-05-09 11:48:34-04
1616	131025_SN203_0201_AC2RAUACXX	C2RAU	8940	h203	Running	77	2013-10-25 15:42:17-04
1601	131010_SN802_0141_AC2PTVACXX	C2PTV	18187	h802	Completed	77	2013-10-11 09:51:09-04
1630	131101_SN7001179_0151_BC35L7ACXX	C35L7	44518	h1179	Running	77	2013-11-07 09:56:09-05
1435	05232013-1_SL	QUT7Y	116125	it2	Completed	38	2013-05-24 11:55:17-04
1445	05312013-1_SL	XP158	29441	it1	Completed	38	2013-06-04 10:48:37-04
1446	05312013-2	L4SH7	29441	it1	Completed	38	2013-06-04 10:49:58-04
1633	131023_SN7001205_0188_AH0F6AADXX	H0F6A	49099	h1205	Running	24	2013-11-08 13:46:08-05
1561	130905_SN801_0125_AC2D9BACXX	C2D9B	18185	h801	Completed	24	2013-09-06 15:02:52-04
1448	06052013-2_fail	A3WWD_fail	26522	Enricher 1	Failed	38	2013-06-06 09:31:07-04
1631	131101_SN7001179_0150_AC35HJACXX	C35HJ	44518	h1179	Failed	77	2013-11-07 10:21:10-05
1617	131024_SN802_0143_BC2RT6ACXX	C2RT6	18187	h802	Running	77	2013-10-25 15:50:47-04
1602	131010_SN802_0142_BC2R3GACXX	C2R3G	18187	h802	Completed	77	2013-10-11 10:22:04-04
1441	130524_h239_0190_BD1TL4ACXX	D1TL4	8942	h239	Failed	24	2013-05-28 14:32:27-04
1447	IT2-6-06052013-1	Z488D	116125	it2	Completed	38	2013-06-06 09:20:54-04
1449	06052013-2		PZH4R	116125	it2	Completed	38	2013-06-06 14:58:21-04
1423	130514_SN7001179_0119_AC1K18ACXX	C1K18	44518	h1179	Completed	24	2013-05-15 15:40:25-04
1430	130516_SN804_0115_BD275AACXX	D275A	18186	h804	Completed	77	2013-05-17 11:58:53-04
1422	130514_SN7001179_0120_BD2AWJACXX	D2AWJ	44518	h1179	Completed	24	2013-05-15 15:37:59-04
1431	130517_SN801_0108_AD1NLBACXX	D1NLB	18185	h801	Completed	24	2013-05-17 15:21:24-04
1429	130517_SN804_0116_AC1K4EACXX	C1K4E	18186	h804	Completed	24	2013-05-17 11:28:20-04
1432	130517_SN801_0109_BD274GACXX	D274G	18185	h801	Completed	77	2013-05-21 10:47:08-04
1425	130510_SN7001205_0151_AH0CB7ADXX	H0CB7	49099	h1205	Completed	24	2013-05-16 11:43:59-04
1458	06072013-1_SL	4K554	116125	it2	Completed	38	2013-06-07 14:51:16-04
1459	06072013-2_SL	8B0ON	116125	it2	Completed	38	2013-06-10 08:15:42-04
1442	130529_SN7001179_0124_BC0MVPACXX_fail	C0MVP_fail	44518	h1179	Failed	24	2013-05-31 16:08:59-04
1634	131111_SN802_0149_AC358DACXX	C358D	18187	h802	Running	77	2013-11-11 16:04:55-05
1562	130906_SN804_0131_BC2L9NACXX	C2L9N	18186	h804	Completed	77	2013-09-06 15:10:32-04
1461	130207_SN802_0104_BC18J1ACXX	C18J1	18187	h802	Completed	24	2013-06-10 15:18:17-04
1460	130529_SN7001179_0124_BC0MVPACXX	C0MVP	44518	h1179	Running	24	2013-06-10 13:35:29-04
1348	130207_SN802_0104_BC18J1ACXX_fail_2	C18J1_fail_2	18187	h802	Completed	24	2013-03-20 12:16:46-04
1618	131025_SN802_0145_AC2KVTACXX	C2KVT	18187	h802	Running	77	2013-10-25 16:11:42-04
1603	131010_h239_0211_AC2RJDACXX	C2RJD	8942	h239	Completed	77	2013-10-11 10:38:46-04
1444	130531_SN1080_0136_BC1F7AACXX_fail	C1F7A_fail	29089	h1080	Failed	77	2013-06-03 14:00:27-04
1463	130605_SN1080_0137_AD1V6JACXX	D1V6J	29089	h1080	Failed	24	2013-06-11 15:26:05-04
1440	130524_h239_0189_AC1TFPACXX	C1TFP	8942	h239	Completed	24	2013-05-28 14:23:57-04
1436	130524_SN203_0179_AC25LWACXX	C25LW	8940	h203	Completed	77	2013-05-27 11:02:08-04
1433	130522_h803_0122_AC1N00ACXX	C1N00	18188	h803	Completed	77	2013-05-23 10:37:35-04
1438	130523_SN802_0118_AD1NF9ACXX	D1NF9	18187	h802	Completed	24	2013-05-27 12:55:42-04
1604	131011_SN7001205_0185_AD1VG0ACXX	D1VG0	49099	h1205	Running	24	2013-10-11 13:26:28-04
1563	130906_SN804_0130_AC2D8JACXX	C2D8J	18186	h804	Completed	77	2013-09-06 15:15:57-04
1474	130619_SN7001205_0152_AH0F68ADXX	H0F68	49099	h1205	Completed	24	2013-06-20 10:08:16-04
1635	131111_SN802_0150_BC2R7VACXX	C2R7V	18187	h802	Running	77	2013-11-12 10:20:33-05
830	110920_SN393_0187_BD04Y4ACXX_fail_2	D04Y4_fail_2	12299	h393	Failed	24	2011-09-28 11:10:00-04
1434	130522_h803_0123_BD1VVCACXX	D1VVC	18188	h803	Completed	77	2013-05-23 10:49:36-04
1443	130529_SN7001179_0123_AD1NR2ACXX	D1NR2	44518	h1179	Completed	24	2013-05-31 16:16:17-04
1426	130503_SN801_0106_AC1G2KACXX	C1G2K	18185	h801	Completed	24	2013-05-16 11:45:02-04
1437	130523_SN802_0119_BD1NMVACXX	D1NMV	18187	h802	Completed	24	2013-05-27 12:50:53-04
1469	130613_SN7001179_0125_AC271EACXX	C271E	44518	h1179	Failed	24	2013-06-13 16:33:40-04
1439	05242013-1_AP	TYQ17	116125	it2	Completed	38	2013-05-28 13:33:47-04
1636	131112_SN203_0203_AC2PPNACXX	C2PPN	8940	h203	Running	24	2013-11-13 15:34:41-05
1564	130906_SN203_0196_AC2D4DACXX	C2D4D	8940	h203	Completed	77	2013-09-09 10:03:19-04
1494	130708_M00753_0052_000000000-A38AB	A38AB	55199	m753	Completed	24	2013-07-09 12:04:49-04
1487	130628_M00146_0022_000000000-A2TFL	A2TFL	28979	m146	Completed	24	2013-06-28 16:19:16-04
1491	06272013-1_SL_1	06272013-1_SL_1	29441	it1	Completed	24	2013-07-05 13:15:45-04
1605	131011_SN7001205_0186_BC2R97ACXX	C2R97	49099	h1205	Failed	77	2013-10-11 13:38:24-04
1457	130604_h803_0124_AC1K13ACXX	C1K13	18188	h803	Completed	24	2013-06-07 12:11:26-04
1453	130604_h803_0125_BD1RVHACXX	D1RVH	18188	h803	Completed	24	2013-06-07 11:01:41-04
1462	130531_SN1080_0136_BC1F7AACXX	C1F7A	29089	h1080	Completed	24	2013-06-11 12:58:40-04
1452	130531_SN804_0117_AD1NTRACXX	D1NTR	18186	h804	Completed	24	2013-06-07 10:46:58-04
1456	130531_SN804_0118_BC0J20ACXX	C0J20	18186	h804	Completed	24	2013-06-07 12:01:03-04
1454	130606_SN802_0120_AD1VCLACXX	D1VCL	18187	h802	Completed	24	2013-06-07 11:30:38-04
1455	130606_SN802_0121_BD1UR9ACXX	D1UR9	18187	h802	Completed	24	2013-06-07 11:37:21-04
1466	130611_SN203_0181_BD2A97ACXX	D2A97	8940	h203	Completed	24	2013-06-12 12:33:10-04
1468	130613_SN7001179_0126_BD2948ACXX	D2948	44518	h1179	Completed	24	2013-06-13 16:11:28-04
1471	130614_SN804_0120_BD29DBACXX	D29DB	18186	h804	Completed	77	2013-06-17 10:19:08-04
1619	110920_SN393_0187_BD04Y4ACXX	D04Y4	12299	h393	Running	24	2013-10-28 15:00:01-04
1488	06272013-1_SL	06272013-1_SL	3561	ClusterStation_4	Failed	74	2013-07-02 07:51:38-04
1507	130723_SN1080_0143_AD28BCACXX	D28BC	29089	h1080	Completed	77	2013-07-24 10:02:28-04
1508	130724_h803_0132_BD28BBACXX	D28BB	18188	h803	Completed	77	2013-07-25 09:10:26-04
1503	130717_SN801_0116_AC27N4ACXX	C27N4	18185	h801	Completed	24	2013-07-18 16:39:01-04
1502	130717_SN801_0117_BD28V0ACXX	D28V0	18185	h801	Completed	24	2013-07-18 16:00:24-04
1505	130718_SN7001179_0133_AC26ETACXX	C26ET	44518	h1179	Completed	24	2013-07-23 14:41:12-04
1497	130628_M00753_0051_000000000-A2TE3	A2TE3	55199	m753	Completed	24	2013-07-11 15:18:20-04
1504	130718_SN7001205_0157_BH0F6BADXX	H0F6B	49099	h1205	Completed	24	2013-07-18 16:58:59-04
1477	130621_SN1080_0141_AC27UCACXX	C27UC	29089	h1080	Completed	24	2013-06-25 13:41:26-04
1565	130906_SN203_0197_BC2DCTACXX	C2DCT	8940	h203	Running	24	2013-09-09 12:33:07-04
1637	131113_h803_0153_AC2RMJACXX	C2RMJ	18188	h803	Running	77	2013-11-13 15:40:49-05
1620	131024_M00146_0031_000000000-A3781_fail	A3781_fail	28979	m146	Failed	57	2013-10-29 09:51:37-04
1481	130625_h239_0198_AC27NYACXX	C27NY	8942	h239	Completed	77	2013-06-26 10:06:36-04
1482	130625_h239_0199_BD28UDACXX	D28UD	8942	h239	Completed	77	2013-06-26 11:53:05-04
1483	130626_SN7001179_0131_BD298TACXX	D298T	44518	h1179	Completed	24	2013-06-26 16:04:48-04
1485	130627_SN203_0182_AC292YACXX	C292Y	8940	h203	Completed	77	2013-06-28 10:02:03-04
1476	130619_SN801_0114_BD28BEACXX	D28BE	18185	h801	Completed	24	2013-06-20 13:49:41-04
1606	131016_h803_0150_BC2UP9ACXX	C2UP9	18188	h803	Completed	77	2013-10-16 15:09:42-04
1490	130628_SN7001205_0154_BC27G5ACXX	C27G5	49099	h1205	Completed	24	2013-07-05 09:50:06-04
1480	130625_SN1080_0142_BC27N6ACXX	C27N6	29089	h1080	Completed	24	2013-06-25 14:58:16-04
1489	130628_SN7001205_0153_AC28JKACXX	C28JK	49099	h1205	Completed	24	2013-07-04 17:01:46-04
1492	130705_SN804_0121_AC28NRACXX	C28NR	18186	h804	Completed	77	2013-07-08 09:16:50-04
1467	130611_SN203_0180_AC28V9ACXX	C28V9	8940	h203	Completed	24	2013-06-12 12:40:23-04
1479	130621_SN802_0122_AC27E0ACXX	C27E0	18187	h802	Completed	24	2013-06-25 14:50:27-04
1514	130730_M00753_0053_000000000-A3AG2	A3AG2	55199	m753	Completed	24	2013-07-31 15:09:28-04
1510	130723_SN203_0185_BD2990ACXX	D2990	8940	h203	Completed	24	2013-07-25 11:23:53-04
1566	130909_M00146_0024_000000000-A38JB	A38JB	28979	m146	Completed	24	2013-09-09 16:46:30-04
1511	130723_SN203_0184_AC28CKACXX	C28CK	8940	h203	Completed	24	2013-07-25 14:53:14-04
1516	07312013-1_SL_177	9K2GW	116125	it2	Completed	24	2013-08-01 09:53:27-04
